zip,lat,lon
41603,37.55933118794476,-82.68704929399041
42411,37.20313790212296,-88.02860719640897
41640,37.47647765218039,-82.92645547131225
41095,38.790344025223305,-84.81568673976118
41086,38.69218900505923,-84.88242686108103
41553,37.4805889496048,-82.16028990377777
41311,37.57895476712369,-83.7217110274728
41003,38.53179741097154,-84.3916324546073
42437,37.66233574878745,-87.92071225721915
42206,36.882206904083965,-86.72302966349558
42653,36.78114724139261,-84.46180852004991
42408,37.17968774209283,-87.69229149230566
41659,37.584145630143574,-82.60065920744108
41256,37.82446701821767,-82.88138604031107
41840,37.19964156587393,-82.71810694356738
42265,36.738988937290735,-87.00139136280967
42254,36.66436921885462,-87.63851904587342
41568,37.50372254668793,-82.05879121871817
41539,37.502628609598986,-82.3223117003707
41425,37.88406659813777,-83.42765215201929
40040,37.774344048687354,-85.05728632316402
40440,37.57626465560136,-84.83224156443606
40915,36.8923687472717,-83.82025306522115
42441,37.36767504810778,-87.65961898968263
42324,37.138649341282765,-87.00976337605528
41124,38.021458976937176,-82.8511719817636
41201,38.062053162115966,-82.75762647838468
40949,36.90251093022854,-83.86720721070415
41621,37.626886210635874,-82.72664655075967
41725,37.31668126407816,-83.03242834833011
41535,37.59369153383197,-82.28423535907868
40346,37.98341566525738,-83.74383966766071
41714,37.165185591602544,-83.50751835227442
41548,37.378481323044824,-82.2536947543351
46385,41.46394402748542,-87.12395315399108
47838,38.95679075179215,-87.37811453585195
46301,41.69156570229543,-86.97329015527197
47129,38.313739545876594,-85.76877235194979
46550,41.447002889046196,-86.00026862329979
47989,39.88871788775473,-87.05247565753668
46030,40.17030207705966,-86.02119198374137
46034,40.13289501614207,-86.0412765132701
47117,38.10492644811763,-85.97280370350819
46992,40.78511105130542,-85.82958381976165
47142,38.06859159450544,-86.21066152527585
46946,41.03927457387224,-85.73023885234313
47110,38.09539900115797,-86.20771406859933
46057,40.33796050323806,-86.37800796445822
46049,40.297600371115074,-86.22160670624778
47520,37.99347544768309,-86.59008458893028
46570,41.20765093037286,-86.12070018890874
46911,40.62861303692571,-85.94671760345331
46793,41.46104706627107,-85.01926312209544
46320,41.60892314603729,-87.49755697603042
47807,39.470584811505425,-87.40258697780222
46808,41.0988556047745,-85.17619884243086
47203,39.23187433884549,-85.83280453560828
46933,40.4788492025036,-85.58082608360188
46938,40.44821445203553,-85.6489917382224
46536,41.519131397864086,-86.28669835016886
47713,37.947412777251344,-87.55434484613694
46615,41.674936819437384,-86.21148627219559
46613,41.653897326190105,-86.26389443289591
46809,41.00090096795183,-85.21013563097753
46748,41.24829485203942,-85.16724533411964
46816,41.00395470005946,-85.04168224179153
46225,39.74058182246098,-86.16291738158819
46186,39.891277009592024,-85.64267398305121
47338,40.34362126071514,-85.33974232857304
46501,41.22330302103458,-86.24865296209411
46742,41.54918899443664,-84.87890047396813
47863,39.578470710183616,-87.45924972201787
47941,40.375342061818124,-86.77124257105396
46989,40.45052619689835,-85.48116628940784
46705,41.518149281150116,-85.06032163907514
46556,41.70200248401032,-86.24511977595273
46930,40.40946015248567,-85.57258173002506
47930,40.23763845823757,-86.74137861626639
47021,38.97015099025882,-85.14855459504884
47875,39.714470214766514,-87.52221396214067
46170,39.571624234012155,-86.86265114552866
46980,40.95595789528549,-85.74152061013908
46779,41.57248949269676,-85.03094548492884
46794,41.46656188612475,-85.45944824349957
46760,41.34441416327297,-85.55657520702746
46379,41.15681742818757,-87.43016674466769
47836,39.64918441974617,-87.17232309139735
47925,40.88204719465433,-86.74476576759915
46959,40.61275168804761,-86.11229185172654
46393,41.513891237424644,-87.16800150025738
40858,37.015905699137676,-83.40108082817578
40806,36.88593939265421,-83.28814466288917
40744,37.03841298853557,-84.08860639554614
41773,37.23535714403984,-83.01721166537429
41632,37.550301236358905,-82.94979760054525
40831,36.76463540371477,-83.33449373033328
41843,37.274945858512915,-82.8593973763583
41260,37.82250156006393,-82.75129949425289
42742,37.07775198031203,-85.478926757517
40355,38.61023204689062,-84.86537871219602
42440,37.23886104112669,-87.46786148493355
42285,37.26417689199194,-86.29757462864507
41526,37.4337067907891,-82.51256610175531
41517,37.18964342331582,-82.5997603321697
40219,38.139059476124096,-85.68878665600687
42274,36.949173110131184,-86.6053513902785
40216,38.187066473890795,-85.83735753957552
40258,38.145167413700946,-85.87257172918017
41144,38.53464667993192,-82.91211108985402
40356,37.87304110846361,-84.56554853219826
42027,36.91585882929376,-88.63013857350609
40175,37.81906645507111,-86.08633029856058
40217,38.216894887238226,-85.73726581072304
40218,38.19038714312935,-85.65700427608724
40010,38.37234286745261,-85.4541186386469
41030,38.78581676867614,-84.58752436696477
41094,38.88211842782974,-84.6229370962341
41059,39.005051190263465,-84.3521247799586
41018,39.01553030318114,-84.60288510766783
40508,38.05002842031639,-84.50024860613078
40505,38.06035274345166,-84.4567814980447
42724,37.67295029371356,-86.0646047811068
42025,36.85765371109217,-88.33442150942112
42083,37.163794424790225,-88.2776255107796
41007,38.892874668077226,-84.30788744861538
42740,37.59168611834361,-85.94362288016337
42776,37.51577072248179,-85.91832800711747
42349,37.42696181829048,-86.67420603145354
40437,37.44532118781136,-84.85486693942985
42368,37.712594991551,-86.75133807953124
